Genus Name,Species Name,Synonyms,Family,Order,Class,Common Name,Species Code,Growth Form,Percent Leaf Type,Leaf Type,Growth Rate,Longevity,Height at Maturity (feet)
Crescentia,linearifolia,,Bignoniaceae,Scrophulariales,Magnoliopsida,Higuerito,CRLI5,Shrub or small tree,Hardwood,Deciduous,Moderate,,18
Crescentia,portoricensis,,Bignoniaceae,Scrophulariales,Magnoliopsida,Higuero de sierra,CRPO6,Shrub or small tree,Hardwood,Evergreen,Moderate,Short (0 - 35yrs),15
Crinodendron,hookerianum,,Elaeocarpaceae,Malvales,Magnoliopsida,Red Lantern Tree,CRHO,Shrub or small tree,Hardwood,Evergreen,Moderate,Long (55+yrs),6
Crinodendron,patagua,,Elaeocarpaceae,Malvales,Magnoliopsida,Patagua,CRPA,Tree,Hardwood,Evergreen,,,50
Critonia,portoricensis,Eupatorium portoricense,Asteraceae,Asterales,Magnoliopsida,Puerto rico thoroughwort,CRPO7,Shrub or small tree,Hardwood,Deciduous,,,
Critoniella,acuminata,,Asteraceae,Asterales,Magnoliopsida,Critoniella acuminata,CRAC,Shrub,Hardwood,Evergreen,Fast,Short (0 - 35yrs),10
Critoniopsis,bogotana,,Asteraceae,Asterales,Magnoliopsida,Amarguero amarillo,CRBO1,Tree,Hardwood,Evergreen,Fast,Moderate (35 - 55yrs),66
Critoniopsis,stellata,,Asteraceae,Asterales,Magnoliopsida,Critoniopsis stellata,CRST2,Tree,Hardwood,Evergreen,,,48
Crossopetalum,ilicifolium,"Rhacoma ilicifolia, Crossopetalum floridanum",Celastraceae,Celastrales,Magnoliopsida,Christmasberry,CRIL2,Shrub,Hardwood,Deciduous,,,
Crossopetalum,rhacoma,Rhacoma crossopetalum,Celastraceae,Celastrales,Magnoliopsida,Maidenberry,CRRH,Shrub or small tree,Hardwood,Evergreen,Slow,,9
Crossosoma,bigelovii,,Crossosomataceae,Rosales,Magnoliopsida,Ragged rockflower,CRBI2,Shrub,Hardwood,Evergreen,,,
Crossosoma,californicum,,Crossosomataceae,Rosales,Magnoliopsida,California rockflower,CRCA4,Shrub,Hardwood,Evergreen,,,
Crossostylis,biflora,,Rhizophoraceae,Rhizophorales,Magnoliopsida,Saitamu,CRBI,Tree,Hardwood,Evergreen,,,
Crotalaria,agatiflora,,Fabaceae,Fabales,Magnoliopsida,Pajarito,CRAG,Shrub or small tree,Hardwood,Semi-Evergreen,Fast,Moderate (35 - 55yrs),16
Crotalaria,longirostrata,,Fabaceae,Fabales,Magnoliopsida,Longbeak rattlebox,CRLO3,Shrub or small tree,Hardwood,Evergreen,,,30
Crotalaria,saltiana,,Fabaceae,Fabales,Magnoliopsida,African rattlebox,CRSA8,Shrub,Hardwood,Evergreen,,,
Croton,astroites,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Wild marrow,CRAS3,Shrub or small tree,Hardwood,Deciduous,,,20
Croton,betulinus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Beechleaf croton,CRBE4,Shrub,Hardwood,Deciduous,,,
Croton,bogotanus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Croton bogotanus,CRBO,Shrub or small tree,Hardwood,Evergreen,Fast,Short (0 - 35yrs),26
Croton,ciliatoglandulifer,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Mexican croton,CRCI,Shrub,Hardwood,Deciduous,,,
Croton,cortesianus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Cortez's croton,CRCO9,Shrub,Hardwood,Deciduous,,,
Croton,discolor,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Lechecillo,CRDI8,Shrub,Hardwood,Deciduous,,,
Croton,flavens,"Croton rigidus, Croton flavens var. rigidus",Euphorbiaceae,Euphorbiales,Magnoliopsida,Yellow balsam,CRRI2,Shrub or small tree,Hardwood,Deciduous,,,10
Croton,floribundus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,capixingui,CRFL1,Tree,Hardwood,Evergreen,,,32
Croton,fluviatilis,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Croton fluviatilis,CRFL3,Shrub or small tree,Hardwood,Deciduous,Fast,Moderate (35 - 55yrs),13
Croton,fruticulosus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Bush croton,CRFR,Shrub,Hardwood,Deciduous,,,
Croton,gossypiifolius,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Croton gossypiifolius,CRGO,Tree,Hardwood,Deciduous,Fast,Moderate (35 - 55yrs),20
Croton,grandivelum,Croton echinocarpus,Euphorbiaceae,Euphorbiales,Magnoliopsida,croton-de-pedra,CREC,Tree,Hardwood,Evergreen,,,32
Croton,humilis,Croton berlandieri,Euphorbiaceae,Euphorbiales,Magnoliopsida,Pepperbush,CRHU,Shrub,Hardwood,Deciduous,,,
Croton,impressus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Puerto rico croton,CRIM3,Shrub,Hardwood,Deciduous,,,
Croton,incanus,Croton torreyanus,Euphorbiaceae,Euphorbiales,Magnoliopsida,Torrey's croton,CRIN13,Shrub,Hardwood,Deciduous,,,
Croton,linearis,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Grannybush,CRLI4,Shrub,Hardwood,Deciduous,,,
Croton,lucidus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Firebush,CRLU2,Shrub,Hardwood,Deciduous,,,
Croton,macrostachyus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Broad-leaved croton,CRMA12,Tree,Hardwood,Deciduous,,,115
Croton,magdalenensis,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Drago,CRMA1,Tree,Hardwood,Deciduous,Fast,Short (0 - 35yrs),65
Croton,megalocarpus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Croton tree,CRME2,Tree,Hardwood,Deciduous,Fast,Long (55+yrs),123
Croton,niveus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Croton niveus,CRNI6,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),66
Croton,persimilis,"Croton roxburghii, Croton oblongifolius",Euphorbiaceae,Euphorbiales,Magnoliopsida,Croton persimilis,CRPE18,Shrub or small tree,Hardwood,Semi-Evergreen,Fast,Moderate (35 - 55yrs),52
Croton,poecilanthus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Sabinon,CRPO4,Tree,Hardwood,Deciduous,,,4
Croton,salutaris,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Cambraia,CRSA9,Tree,Hardwood,Evergreen,,,12
Croton,soliman,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Soliman's croton,CRSO2,Shrub,Hardwood,Deciduous,,,
Croton,sonorae,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Sonoran croton,CRSO,Shrub,Hardwood,Deciduous,,,
Croton,stellatopilosus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Thai croton,CRST7,Shrub or small tree,Hardwood,Deciduous,Fast,Moderate (35 - 55yrs),16
Croton,stenophyllus,,Euphorbiaceae,Euphorbiales,Magnoliopsida,West indian croton,CRST6,Shrub,Hardwood,Deciduous,,,
Croton,urucurana,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Sangra d'Agua,CRUR,Tree,Hardwood,Evergreen,,,14
Croton,wigginsii,,Euphorbiaceae,Euphorbiales,Magnoliopsida,Wiggins' croton,CRWI2,Shrub,Hardwood,Deciduous,,,
Crudia,chrysantha,,Fabaceae,Fabales,Magnoliopsida,Crudia chrysantha,CRCH1,Tree,Hardwood,Summer Deciduous,Moderate,Long (55+yrs),82
Cryosophila,kalbreyeri,,Arecaceae,Arecales,Liliopsida,Palma escoba,CRKA,Palm,Palm,Evergreen,Moderate,Moderate (35 - 55yrs),7
Crypteronia,paniculata,,Crypteroniaceae,Myrtales,Magnoliopsida,Panicled Crypteronia,CRPA1,Tree,Hardwood,Evergreen,Moderate,Long (55+yrs),98
Cryptocarya,alba,Cryptocarya rubra,Lauraceae,Laurales,Magnoliopsida,Red cryptocarya,CRAL2,Tree,Hardwood,Evergreen,,,50
Cryptocarya,aschersoniana,,Lauraceae,Laurales,Magnoliopsida,imdirema,CRAS,Tree,Hardwood,Evergreen,,,150
Cryptocarya,cunninghamii,,Lauraceae,Laurales,Magnoliopsida,Cunningham's Laurel,CRCU1,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),15
Cryptocarya,elegans,,Lauraceae,Laurales,Magnoliopsida,Laulilii,CREL,Tree,Hardwood,Evergreen,,,
Cryptocarya,glaucescens,,Lauraceae,Laurales,Magnoliopsida,Jackwood,CRGL,Tree,Hardwood,Evergreen,Moderate,Long (55+yrs),99
Cryptocarya,laevigata,,Lauraceae,Laurales,Magnoliopsida,Glossy Laurel,CRLA1,Shrub or small tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),4
Cryptocarya,mannii,Cryptocarya oahuensis,Lauraceae,Laurales,Magnoliopsida,Holio,CRMA8,Tree,Hardwood,Evergreen,,,24
Cryptocarya,micrantha,,Lauraceae,Laurales,Magnoliopsida,Cryptocarya micrantha,CRMI,Tree,Hardwood,Evergreen,,,150
Cryptocarya,moschata,,Lauraceae,Laurales,Magnoliopsida,Brazilian muskeg nut,CRMO2,Tree,Hardwood,Evergreen,,,92
Cryptocarya,oreophila,,Lauraceae,Laurales,Magnoliopsida,Cryptocarya oreophila,CROR2,Tree,Hardwood,Evergreen,,,
Cryptocarya,turbinata,,Lauraceae,Laurales,Magnoliopsida,Cryptocarya turbinata,CRTU,Tree,Hardwood,Evergreen,,,
Cryptomeria,japonica,,Taxodiaceae,Pinales,Pinopsida,Japanese red cedar,CRJA,Tree,Picea,Evergreen,Fast,Long (55+yrs),55
Cudrania,tricuspidata,,Moraceae,Urticales,Magnoliopsida,Storehousebush,CUTR2,Shrub or small tree,Hardwood,Deciduous,Moderate,,25
Cunninghamia,lanceolata,,Taxodiaceae,Pinales,Pinopsida,Blue chinese fir,CULA,Tree,Picea,Evergreen,Fast,Long (55+yrs),45
Cunonia,capensis,,Cunoniaceae,Rosales,Magnoliopsida,African red alder,CUCA1,Tree,Hardwood,Evergreen,,,10
Cupania,americana,,Sapindaceae,Sapindales,Magnoliopsida,Guara,CUAM,Tree,Hardwood,Evergreen,,,40
Cupania,cinerea,,Sapindaceae,Sapindales,Magnoliopsida,Sama,CUCI,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),66
Cupania,emarginata,,Sapindaceae,Sapindales,Magnoliopsida,Cupania emarginata,CUEM,Tree,Hardwood,Evergreen,,,20
Cupania,furfuracea,,Sapindaceae,Sapindales,Magnoliopsida,Cupania furfuracea,CUFU2,Tree,Hardwood,Evergreen,,,50
Cupania,glabra,,Sapindaceae,Sapindales,Magnoliopsida,Florida toadwood,CUGL,Tree,Hardwood,Deciduous,,,100
Cupania,ludowigii,,Sapindaceae,Sapindales,Magnoliopsida,Camboata-vermelho,CULU1,Tree,Hardwood,Evergreen,,,22
Cupania,oblongifolia,,Sapindaceae,Sapindales,Magnoliopsida,camboata-branco,CUOB,Tree,Hardwood,Evergreen,,,50
Cupania,racemosa,,Sapindaceae,Sapindales,Magnoliopsida,Cupania racemosa,CURA,Tree,Hardwood,Evergreen,,,40
Cupania,schizoneura,,Sapindaceae,Sapindales,Magnoliopsida,Cupania schizoneura,CUSC,Tree,Hardwood,Evergreen,,,50
Cupania,triquetra,,Sapindaceae,Sapindales,Magnoliopsida,Guara blanca,CUTR,Tree,Hardwood,Evergreen,,,65
Cupania,vernalis,,Sapindaceae,Sapindales,Magnoliopsida,Camboata vermelho,CUVE,Tree,Hardwood,Evergreen,Slow,Long (55+yrs),68
Cupaniopsis,anacardioides,,Sapindaceae,Sapindales,Magnoliopsida,Carrotwood,CUAN,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),30
Cuphea,dipetala,,Lythraceae,Myrtales,Magnoliopsida,Moradita,CUDI,Shrub or small tree,Hardwood,Evergreen,,,3
Cuphea,hyssopifolia,,Lythraceae,Myrtales,Magnoliopsida,Stardust heather,CUHY,Shrub,Hardwood,Evergreen,Fast,Short (0 - 35yrs),2
Cuphea,mexicana,,Lythraceae,Myrtales,Magnoliopsida,False heather,CUME,Shrub,Hardwood,Evergreen,Fast,Short (0 - 35yrs),2
Cupressus,arizonica,Cupressus glabra,Cupressaceae,Pinales,Pinopsida,Arizona cypress,CUAR,Tree,Picea,Evergreen,Moderate,Long (55+yrs),50
Cupressus,bakeri,Cupressus bakeri ssp. matthewsii,Cupressaceae,Pinales,Pinopsida,Baker cypress,CUBA,Tree,Picea,Evergreen,Moderate,,69
Cupressus,cashmeriana,,Cupressaceae,Pinales,Pinopsida,Kashmir Cypress,CUCA,Tree,Picea,Evergreen,Moderate,Long (55+yrs),45
Cupressus,chengiana,,Cupressaceae,Pinales,Pinopsida,Cheng Cypress,CUCH,Tree,Picea,Evergreen,,,30
Cupressus,duclouxiana,,Cupressaceae,Pinales,Pinopsida,Yunnan cypress,CUDU,Tree,Picea,Evergreen,,,25
